timestamp,agent.name,rule.description,rule.level,rule.id,full_log
2026-06-22T16:19:47.648+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:19:46 Wazuh-Manager-Server sshd[65156]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:19:47.648+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:19:46 Wazuh-Manager-Server sshd[65156]: Invalid user admin from 62.60.195.122 port 35624
2026-06-22T16:19:49.651+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:19:48 Wazuh-Manager-Server sshd[65156]: Failed password for invalid user admin from 62.60.195.122 port 35624 ssh2
2026-06-22T16:19:51.651+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:19:51 Wazuh-Manager-Server sshd[65158]: Invalid user admin from 62.60.195.122 port 35632
2026-06-22T16:19:51.651+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:19:51 Wazuh-Manager-Server sshd[65158]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:19:53.652+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:19:53 Wazuh-Manager-Server sshd[65158]: Failed password for invalid user admin from 62.60.195.122 port 35632 ssh2
2026-06-22T16:19:57.656+0000,Wazuh-Manager-Server,PAM: Multiple failed logins in a small period of time.,10,5551.0,Jun 22 16:19:56 Wazuh-Manager-Server sshd[65161]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:19:57.656+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:19:56 Wazuh-Manager-Server sshd[65161]: Invalid user admin from 62.60.195.122 port 58058
2026-06-22T16:19:59.658+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:19:58 Wazuh-Manager-Server sshd[65161]: Failed password for invalid user admin from 62.60.195.122 port 58058 ssh2
2026-06-22T16:20:03.663+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:01 Wazuh-Manager-Server sshd[65166]: Invalid user admin from 62.60.195.122 port 58072
2026-06-22T16:20:03.663+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:20:01 Wazuh-Manager-Server sshd[65166]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:20:05.665+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:03 Wazuh-Manager-Server sshd[65166]: Failed password for invalid user admin from 62.60.195.122 port 58072 ssh2
2026-06-22T16:20:07.667+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:06 Wazuh-Manager-Server sshd[65168]: Invalid user admin from 62.60.195.122 port 58230
2026-06-22T16:20:07.667+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:20:07 Wazuh-Manager-Server sshd[65168]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:20:09.669+0000,Wazuh-Manager-Server,sshd: brute force trying to get access to the system. Non existent user.,10,5712.0,Jun 22 16:20:09 Wazuh-Manager-Server sshd[65168]: Failed password for invalid user admin from 62.60.195.122 port 58230 ssh2
2026-06-22T16:20:13.673+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:20:12 Wazuh-Manager-Server sshd[65170]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:20:13.673+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:12 Wazuh-Manager-Server sshd[65170]: Invalid user admin from 62.60.195.122 port 58240
2026-06-22T16:20:15.676+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:14 Wazuh-Manager-Server sshd[65170]: Failed password for invalid user admin from 62.60.195.122 port 58240 ssh2
2026-06-22T16:20:17.678+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:15 Wazuh-Manager-Server sshd[65172]: Invalid user admin from 62.60.195.122 port 48426
2026-06-22T16:20:17.678+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:20:16 Wazuh-Manager-Server sshd[65172]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:20:19.680+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:18 Wazuh-Manager-Server sshd[65172]: Failed password for invalid user admin from 62.60.195.122 port 48426 ssh2
2026-06-22T16:20:21.682+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:20:21 Wazuh-Manager-Server sshd[65175]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:20:21.682+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:21 Wazuh-Manager-Server sshd[65175]: Invalid user admin from 62.60.195.122 port 48434
2026-06-22T16:20:23.684+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:23 Wazuh-Manager-Server sshd[65175]: Failed password for invalid user admin from 62.60.195.122 port 48434 ssh2
2026-06-22T16:20:27.688+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:20:26 Wazuh-Manager-Server sshd[65178]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:20:27.688+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:26 Wazuh-Manager-Server sshd[65178]: Invalid user admin from 62.60.195.122 port 51412
2026-06-22T16:20:29.691+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:29 Wazuh-Manager-Server sshd[65178]: Failed password for invalid user admin from 62.60.195.122 port 51412 ssh2
2026-06-22T16:20:31.693+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:31 Wazuh-Manager-Server sshd[65181]: Invalid user admin from 62.60.195.122 port 51428
2026-06-22T16:20:33.695+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:20:31 Wazuh-Manager-Server sshd[65181]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:20:35.696+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:34 Wazuh-Manager-Server sshd[65181]: Failed password for invalid user admin from 62.60.195.122 port 51428 ssh2
2026-06-22T16:20:37.699+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:36 Wazuh-Manager-Server sshd[65183]: Invalid user admin from 62.60.195.122 port 34258
2026-06-22T16:20:37.699+0000,Wazuh-Manager-Server,PAM: Multiple failed logins in a small period of time.,10,5551.0,Jun 22 16:20:36 Wazuh-Manager-Server sshd[65183]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:20:39.701+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:38 Wazuh-Manager-Server sshd[65183]: Failed password for invalid user admin from 62.60.195.122 port 34258 ssh2
2026-06-22T16:20:43.705+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:41 Wazuh-Manager-Server sshd[65186]: Invalid user admin from 62.60.195.122 port 34266
2026-06-22T16:20:43.705+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:20:42 Wazuh-Manager-Server sshd[65186]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:20:45.707+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:44 Wazuh-Manager-Server sshd[65186]: Failed password for invalid user admin from 62.60.195.122 port 34266 ssh2
2026-06-22T16:20:47.708+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:46 Wazuh-Manager-Server sshd[65188]: Invalid user admin from 62.60.195.122 port 44126
2026-06-22T16:20:47.708+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:20:47 Wazuh-Manager-Server sshd[65188]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:20:49.711+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:49 Wazuh-Manager-Server sshd[65188]: Failed password for invalid user admin from 62.60.195.122 port 44126 ssh2
2026-06-22T16:20:53.715+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:20:52 Wazuh-Manager-Server sshd[65190]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:20:53.715+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:52 Wazuh-Manager-Server sshd[65190]: Invalid user admin from 62.60.195.122 port 44138
2026-06-22T16:20:55.717+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:54 Wazuh-Manager-Server sshd[65190]: Failed password for invalid user admin from 62.60.195.122 port 44138 ssh2
2026-06-22T16:20:57.719+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:57 Wazuh-Manager-Server sshd[65192]: Invalid user admin from 62.60.195.122 port 42128
2026-06-22T16:20:57.719+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:20:57 Wazuh-Manager-Server sshd[65192]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:20:59.721+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:20:59 Wazuh-Manager-Server sshd[65192]: Failed password for invalid user admin from 62.60.195.122 port 42128 ssh2
2026-06-22T16:21:03.725+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:21:02 Wazuh-Manager-Server sshd[65194]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:21:03.725+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:02 Wazuh-Manager-Server sshd[65194]: Invalid user admin from 62.60.195.122 port 42130
2026-06-22T16:21:05.728+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:04 Wazuh-Manager-Server sshd[65194]: Failed password for invalid user admin from 62.60.195.122 port 42130 ssh2
2026-06-22T16:21:07.730+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:07 Wazuh-Manager-Server sshd[65196]: Invalid user admin from 62.60.195.122 port 59884
2026-06-22T16:21:07.730+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:21:07 Wazuh-Manager-Server sshd[65196]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:21:09.732+0000,Wazuh-Manager-Server,sshd: brute force trying to get access to the system. Non existent user.,10,5712.0,Jun 22 16:21:09 Wazuh-Manager-Server sshd[65196]: Failed password for invalid user admin from 62.60.195.122 port 59884 ssh2
2026-06-22T16:21:11.734+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:10 Wazuh-Manager-Server sshd[65198]: Invalid user admin from 62.60.195.122 port 59892
2026-06-22T16:21:11.734+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:21:11 Wazuh-Manager-Server sshd[65198]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:21:13.736+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:13 Wazuh-Manager-Server sshd[65198]: Failed password for invalid user admin from 62.60.195.122 port 59892 ssh2
2026-06-22T16:21:17.740+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:15 Wazuh-Manager-Server sshd[65200]: Invalid user admin from 62.60.195.122 port 53250
2026-06-22T16:21:17.740+0000,Wazuh-Manager-Server,PAM: Multiple failed logins in a small period of time.,10,5551.0,Jun 22 16:21:16 Wazuh-Manager-Server sshd[65200]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:21:19.742+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:18 Wazuh-Manager-Server sshd[65200]: Failed password for invalid user admin from 62.60.195.122 port 53250 ssh2
2026-06-22T16:21:21.744+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:21:21 Wazuh-Manager-Server sshd[65202]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:21:21.744+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:21 Wazuh-Manager-Server sshd[65202]: Invalid user admin from 62.60.195.122 port 53264
2026-06-22T16:21:23.746+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:22 Wazuh-Manager-Server sshd[65202]: Failed password for invalid user admin from 62.60.195.122 port 53264 ssh2
2026-06-22T16:21:27.751+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:21:26 Wazuh-Manager-Server sshd[65205]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:21:27.751+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:26 Wazuh-Manager-Server sshd[65205]: Invalid user admin from 62.60.195.122 port 45196
2026-06-22T16:21:29.753+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:28 Wazuh-Manager-Server sshd[65205]: Failed password for invalid user admin from 62.60.195.122 port 45196 ssh2
2026-06-22T16:21:31.754+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:31 Wazuh-Manager-Server sshd[65207]: Invalid user admin from 62.60.195.122 port 45208
2026-06-22T16:21:31.754+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:21:31 Wazuh-Manager-Server sshd[65207]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:21:33.754+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:33 Wazuh-Manager-Server sshd[65207]: Failed password for invalid user admin from 62.60.195.122 port 45208 ssh2
2026-06-22T16:21:37.756+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:21:36 Wazuh-Manager-Server sshd[65209]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:21:37.756+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:36 Wazuh-Manager-Server sshd[65209]: Invalid user admin from 62.60.195.122 port 37490
2026-06-22T16:21:39.758+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:38 Wazuh-Manager-Server sshd[65209]: Failed password for invalid user admin from 62.60.195.122 port 37490 ssh2
2026-06-22T16:21:41.760+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:41 Wazuh-Manager-Server sshd[65216]: Invalid user admin from 62.60.195.122 port 37502
2026-06-22T16:21:41.760+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:21:41 Wazuh-Manager-Server sshd[65216]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:21:43.762+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:43 Wazuh-Manager-Server sshd[65216]: Failed password for invalid user admin from 62.60.195.122 port 37502 ssh2
2026-06-22T16:21:47.766+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:21:46 Wazuh-Manager-Server sshd[65218]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:21:47.766+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:46 Wazuh-Manager-Server sshd[65218]: Invalid user admin from 62.60.195.122 port 46662
2026-06-22T16:21:49.769+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:49 Wazuh-Manager-Server sshd[65218]: Failed password for invalid user admin from 62.60.195.122 port 46662 ssh2
2026-06-22T16:21:51.770+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:51 Wazuh-Manager-Server sshd[65220]: Invalid user admin from 62.60.195.122 port 46668
2026-06-22T16:21:51.770+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:21:51 Wazuh-Manager-Server sshd[65220]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:21:55.774+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:53 Wazuh-Manager-Server sshd[65220]: Failed password for invalid user admin from 62.60.195.122 port 46668 ssh2
2026-06-22T16:21:57.777+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:56 Wazuh-Manager-Server sshd[65222]: Invalid user admin from 62.60.195.122 port 55620
2026-06-22T16:21:57.777+0000,Wazuh-Manager-Server,PAM: Multiple failed logins in a small period of time.,10,5551.0,Jun 22 16:21:56 Wazuh-Manager-Server sshd[65222]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:21:59.779+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:58 Wazuh-Manager-Server sshd[65222]: Failed password for invalid user admin from 62.60.195.122 port 55620 ssh2
2026-06-22T16:22:01.781+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:21:59 Wazuh-Manager-Server sshd[65241]: Invalid user admin from 62.60.195.122 port 55626
2026-06-22T16:22:01.781+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:22:00 Wazuh-Manager-Server sshd[65241]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:22:03.783+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:02 Wazuh-Manager-Server sshd[65241]: Failed password for invalid user admin from 62.60.195.122 port 55626 ssh2
2026-06-22T16:22:05.785+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:22:05 Wazuh-Manager-Server sshd[65248]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:22:05.785+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:04 Wazuh-Manager-Server sshd[65248]: Invalid user admin from 62.60.195.122 port 48412
2026-06-22T16:22:07.787+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:06 Wazuh-Manager-Server sshd[65248]: Failed password for invalid user admin from 62.60.195.122 port 48412 ssh2
2026-06-22T16:22:11.792+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:22:10 Wazuh-Manager-Server sshd[65250]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:22:11.792+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:09 Wazuh-Manager-Server sshd[65250]: Invalid user admin from 62.60.195.122 port 48418
2026-06-22T16:22:13.793+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:12 Wazuh-Manager-Server sshd[65250]: Failed password for invalid user admin from 62.60.195.122 port 48418 ssh2
2026-06-22T16:22:15.795+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:15 Wazuh-Manager-Server sshd[65252]: Invalid user admin from 62.60.195.122 port 47684
2026-06-22T16:22:15.795+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:22:15 Wazuh-Manager-Server sshd[65252]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:22:17.797+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:17 Wazuh-Manager-Server sshd[65252]: Failed password for invalid user admin from 62.60.195.122 port 47684 ssh2
2026-06-22T16:22:21.802+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:22:20 Wazuh-Manager-Server sshd[65255]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:22:21.801+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:20 Wazuh-Manager-Server sshd[65255]: Invalid user admin from 62.60.195.122 port 47692
2026-06-22T16:22:21.802+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:21 Wazuh-Manager-Server sshd[65255]: Failed password for invalid user admin from 62.60.195.122 port 47692 ssh2
2026-06-22T16:22:23.804+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:23 Wazuh-Manager-Server sshd[65257]: Invalid user admin from 62.60.195.122 port 47706
2026-06-22T16:22:23.804+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:22:23 Wazuh-Manager-Server sshd[65257]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:22:27.808+0000,Wazuh-Manager-Server,sshd: brute force trying to get access to the system. Non existent user.,10,5712.0,Jun 22 16:22:26 Wazuh-Manager-Server sshd[65257]: Failed password for invalid user admin from 62.60.195.122 port 47706 ssh2
2026-06-22T16:22:29.810+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:28 Wazuh-Manager-Server sshd[65259]: Invalid user admin from 62.60.195.122 port 52496
2026-06-22T16:22:29.810+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:22:28 Wazuh-Manager-Server sshd[65259]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:22:31.812+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:30 Wazuh-Manager-Server sshd[65259]: Failed password for invalid user admin from 62.60.195.122 port 52496 ssh2
2026-06-22T16:22:33.814+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:33 Wazuh-Manager-Server sshd[65262]: Invalid user admin from 62.60.195.122 port 52502
2026-06-22T16:22:35.816+0000,Wazuh-Manager-Server,PAM: Multiple failed logins in a small period of time.,10,5551.0,Jun 22 16:22:33 Wazuh-Manager-Server sshd[65262]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:22:37.819+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:36 Wazuh-Manager-Server sshd[65262]: Failed password for invalid user admin from 62.60.195.122 port 52502 ssh2
2026-06-22T16:22:39.821+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:22:38 Wazuh-Manager-Server sshd[65264]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:22:39.821+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:38 Wazuh-Manager-Server sshd[65264]: Invalid user admin from 62.60.195.122 port 60834
2026-06-22T16:22:41.823+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:40 Wazuh-Manager-Server sshd[65264]: Failed password for invalid user admin from 62.60.195.122 port 60834 ssh2
2026-06-22T16:22:43.823+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:43 Wazuh-Manager-Server sshd[65267]: Invalid user admin from 62.60.195.122 port 55366
2026-06-22T16:22:45.825+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:22:44 Wazuh-Manager-Server sshd[65267]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:22:45.825+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:45 Wazuh-Manager-Server sshd[65267]: Failed password for invalid user admin from 62.60.195.122 port 55366 ssh2
2026-06-22T16:22:49.829+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:48 Wazuh-Manager-Server sshd[65269]: Invalid user admin from 62.60.195.122 port 55368
2026-06-22T16:22:49.830+0000,Wazuh-Manager-Server,PAM: User login failed.,5,5503.0,Jun 22 16:22:49 Wazuh-Manager-Server sshd[65269]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.195.122
2026-06-22T16:22:51.832+0000,Wazuh-Manager-Server,sshd: Attempt to login using a non-existent user,5,5710.0,Jun 22 16:22:50 Wazuh-Manager-Server sshd[65269]: Failed password for invalid user admin from 62.60.195.122 port 55368 ssh2
